PlantID,AncestorId,Symbol,ScientificName,CommonName,RankId,Rank
70066,69897,BETULA,Betulaceae Gray,Birch family,100,Family
70066,70064,CARPI,Carpinus L.,hornbeam,140,Genus
70066,70066,CACA18,Carpinus caroliniana Walter,American hornbeam,180,Species
18058,7168,Plantae,Plantae,Plants,10,Kingdom
18058,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18058,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18058,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18058,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18058,16860,Commelinidae,Commelinidae,,70,Subclass
18058,17114,Cyperales,Cyperales,,80,Order
18058,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18058,17222,CAREX,Carex L.,sedge,140,Genus
18058,18058,CAVU2,Carex vulpinoidea Michx.,fox sedge,180,Species
18020,7168,Plantae,Plantae,Plants,10,Kingdom
18020,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18020,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18020,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18020,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18020,16860,Commelinidae,Commelinidae,,70,Subclass
18020,17114,Cyperales,Cyperales,,80,Order
18020,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18020,17222,CAREX,Carex L.,sedge,140,Genus
18020,18020,CAVE6,Carex vesicaria L.,blister sedge,180,Species
18041,7168,Plantae,Plantae,Plants,10,Kingdom
18041,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18041,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18041,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18041,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18041,16860,Commelinidae,Commelinidae,,70,Subclass
18041,17114,Cyperales,Cyperales,,80,Order
18041,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18041,17222,CAREX,Carex L.,sedge,140,Genus
18041,18041,CAVI5,Carex viridula Michx.,little green sedge,180,Species
70586,7168,Plantae,Plantae,Plants,10,Kingdom
70586,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
70586,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
70586,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
70586,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
70586,69858,Hamamelididae,Hamamelididae,,70,Subclass
70586,70574,Juglandales,Juglandales,,80,Order
70586,70575,JUGLAN,Juglandaceae DC. ex Perleb,Walnut family,100,Family
70586,70576,CARYA,Carya Nutt.,hybrid hickory,140,Genus
70586,70586,CACO15,Carya cordiformis (Wangenh.) K. Koch,bitternut hickory,180,Species
70612,7168,Plantae,Plantae,Plants,10,Kingdom
70612,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
70612,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
70612,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
70612,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
70612,69858,Hamamelididae,Hamamelididae,,70,Subclass
70612,70574,Juglandales,Juglandales,,80,Order
70612,70575,JUGLAN,Juglandaceae DC. ex Perleb,Walnut family,100,Family
70612,70576,CARYA,Carya Nutt.,hybrid hickory,140,Genus
70612,70612,CALA21,Carya laciniosa (Michx. f.) G. Don,shellbark hickory,180,Species
70594,7168,Plantae,Plantae,Plants,10,Kingdom
70594,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
70594,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
70594,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
70594,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
70594,69858,Hamamelididae,Hamamelididae,,70,Subclass
70594,70574,Juglandales,Juglandales,,80,Order
70594,70575,JUGLAN,Juglandaceae DC. ex Perleb,Walnut family,100,Family
70594,70576,CARYA,Carya Nutt.,hybrid hickory,140,Genus
70594,70594,CAGL8,Carya glabra (Mill.) Sweet,pignut hickory,180,Species
70622,7168,Plantae,Plantae,Plants,10,Kingdom
70622,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
70622,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
70622,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
70622,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
70622,69858,Hamamelididae,Hamamelididae,,70,Subclass
70622,70574,Juglandales,Juglandales,,80,Order
70622,70575,JUGLAN,Juglandaceae DC. ex Perleb,Walnut family,100,Family
70622,70576,CARYA,Carya Nutt.,hybrid hickory,140,Genus
70622,70622,CAOV2,Carya ovata (Mill.) K. Koch,shagbark hickory,180,Species
50474,7168,Plantae,Plantae,Plants,10,Kingdom
50474,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
50474,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
50474,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
50474,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
50474,31160,Asteridae,Asteridae,,70,Subclass
50474,48770,Scrophulariales,Scrophulariales,,80,Order
50474,50063,SCROPH,Scrophulariaceae Juss.,Figwort family,100,Family
50474,50382,CASTI2,Castilleja Mutis ex L. f.,Indian paintbrush,140,Genus
50474,50474,CACO17,Castilleja coccinea (L.) Spreng.,scarlet Indian paintbrush,180,Species
70649,7168,Plantae,Plantae,Plants,10,Kingdom
70649,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
70649,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
70649,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
70649,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
70649,69858,Hamamelididae,Hamamelididae,,70,Subclass
70649,70574,Juglandales,Juglandales,,80,Order
70649,70575,JUGLAN,Juglandaceae DC. ex Perleb,Walnut family,100,Family
70649,70576,CARYA,Carya Nutt.,hybrid hickory,140,Genus
70649,70649,CATO6,Carya tomentosa (Lam.) Nutt.,mockernut hickory,180,Species
70111,7168,Plantae,Plantae,Plants,10,Kingdom
70111,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
70111,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
70111,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
70111,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
70111,69858,Hamamelididae,Hamamelididae,,70,Subclass
70111,69896,Fagales,Fagales,,80,Order
70111,70105,FAGACE,Fagaceae Dumort.,Beech family,100,Family
70111,70106,CASTA,Castanea Mill.,chestnut,140,Genus
70111,70111,CADE12,Castanea dentata (Marshall) Borkh.,American chestnut,180,Species
49194,7168,Plantae,Plantae,Plants,10,Kingdom
49194,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
49194,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
49194,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
49194,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
49194,31160,Asteridae,Asteridae,,70,Subclass
49194,48770,Scrophulariales,Scrophulariales,,80,Order
49194,49170,BIGNON,Bignoniaceae Juss.,Trumpet-creeper family,100,Family
49194,49187,CATAL,Catalpa Scop.,catalpa,140,Genus
49194,49194,CASP8,Catalpa speciosa (Warder) Warder ex Engelm.,northern catalpa,180,Species
49188,7168,Plantae,Plantae,Plants,10,Kingdom
49188,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
49188,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
49188,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
49188,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
49188,31160,Asteridae,Asteridae,,70,Subclass
49188,48770,Scrophulariales,Scrophulariales,,80,Order
49188,49170,BIGNON,Bignoniaceae Juss.,Trumpet-creeper family,100,Family
49188,49187,CATAL,Catalpa Scop.,catalpa,140,Genus
49188,49188,CABI8,Catalpa bignonioides Walter,southern catalpa,180,Species
87033,7168,Plantae,Plantae,Plants,10,Kingdom
87033,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
87033,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
87033,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
87033,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
87033,73681,Rosidae,Rosidae,,70,Subclass
87033,86989,Rhamnales,Rhamnales,,80,Order
87033,87016,RHAMNA,Rhamnaceae Juss.,Buckthorn family,100,Family
87033,87032,CEANO,Ceanothus L.,ceanothus,140,Genus
87033,87033,CEAM,Ceanothus americanus L.,New Jersey tea,180,Species
70944,7168,Plantae,Plantae,Plants,10,Kingdom
70944,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
70944,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
70944,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
70944,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
70944,69858,Hamamelididae,Hamamelididae,,70,Subclass
70944,70746,Urticales,Urticales,,80,Order
70944,70912,ULMACE,Ulmaceae Mirb.,Elm family,100,Family
70944,70913,CELTI,Celtis L.,hackberry,140,Genus
70944,70944,CEOC,Celtis occidentalis L.,common hackberry,180,Species
87159,7168,Plantae,Plantae,Plants,10,Kingdom
87159,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
87159,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
87159,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
87159,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
87159,73681,Rosidae,Rosidae,,70,Subclass
87159,86989,Rhamnales,Rhamnales,,80,Order
87159,87016,RHAMNA,Rhamnaceae Juss.,Buckthorn family,100,Family
87159,87032,CEANO,Ceanothus L.,ceanothus,140,Genus
87159,87159,CESA,Ceanothus sanguineus Pursh,redstem ceanothus,180,Species
72318,7168,Plantae,Plantae,Plants,10,Kingdom
72318,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72318,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72318,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72318,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72318,71219,Magnoliidae,Magnoliidae,,70,Subclass
72318,72291,Ranunculales,Ranunculales,,80,Order
72318,72292,BERBER,Berberidaceae Juss.,Barberry family,100,Family
72318,72315,CAULO,Caulophyllum Michx.,cohosh,140,Genus
72318,72318,CATH2,Caulophyllum thalictroides (L.) Michx.,blue cohosh,180,Species
75002,7168,Plantae,Plantae,Plants,10,Kingdom
75002,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
75002,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
75002,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
75002,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
75002,73681,Rosidae,Rosidae,,70,Subclass
75002,74899,Celastrales,Celastrales,,80,Order
75002,74985,CELAST,Celastraceae R. Br.,Bittersweet family,100,Family
75002,74997,CELAS,Celastrus L.,bittersweet,140,Genus
75002,75002,CESC,Celastrus scandens L.,American bittersweet,180,Species
78328,7168,Plantae,Plantae,Plants,10,Kingdom
78328,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
78328,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
78328,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
78328,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
78328,73681,Rosidae,Rosidae,,70,Subclass
78328,76594,Fabales,Fabales,,80,Order
78328,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
78328,78327,CERCI2,Cercis L.,redbud,140,Genus
78328,78328,CECA4,Cercis canadensis L.,eastern redbud,180,Species
78361,7168,Plantae,Plantae,Plants,10,Kingdom
78361,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
78361,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
78361,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
78361,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
78361,73681,Rosidae,Rosidae,,70,Subclass
78361,76594,Fabales,Fabales,,80,Order
78361,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
78361,78340,CHAMA17,Chamaecrista (L.) Moench,sensitive pea,140,Genus
78361,78361,CHFA2,Chamaecrista fasciculata (Michx.) Greene,partridge pea,180,Species
47594,7168,Plantae,Plantae,Plants,10,Kingdom
47594,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
47594,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
47594,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
47594,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
47594,31160,Asteridae,Asteridae,,70,Subclass
47594,47542,Rubiales,Rubiales,,80,Order
47594,47543,RUBIAC,Rubiaceae Juss.,Madder family,100,Family
47594,47593,CEPHA,Cephalanthus L.,buttonbush,140,Genus
47594,47594,CEOC2,Cephalanthus occidentalis L.,common buttonbush,180,Species
65634,7168,Plantae,Plantae,Plants,10,Kingdom
65634,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
65634,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
65634,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
65634,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
65634,61782,Dilleniidae,Dilleniidae,,70,Subclass
65634,64784,Ericales,Ericales,,80,Order
65634,65629,PYROLA,Pyrolaceae Lindl.,Shinleaf family,100,Family
65634,65630,CHIMA,Chimaphila Pursh,prince's pine,140,Genus
65634,65634,CHUM,Chimaphila umbellata (L.) W.P.C. Barton,pipsissewa,180,Species
71636,7168,Plantae,Plantae,Plants,10,Kingdom
71636,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
71636,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
71636,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
71636,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
71636,71219,Magnoliidae,Magnoliidae,,70,Subclass
71636,71619,Nymphaeales,Nymphaeales,,80,Order
71636,71634,CERATO,Ceratophyllaceae Gray,Hornwort family,100,Family
71636,71635,CERAT,Ceratophyllum L.,hornwort,140,Genus
71636,71636,CEDE4,Ceratophyllum demersum L.,coon's tail,180,Species
59003,7168,Plantae,Plantae,Plants,10,Kingdom
59003,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
59003,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
59003,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
59003,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
59003,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
59003,55565,Caryophyllales,Caryophyllales,,80,Order
59003,58559,CHENOP,Chenopodiaceae Vent.,Goosefoot family,100,Family
59003,58874,CHENO,Chenopodium L.,goosefoot,140,Genus
59003,59003,CHRU,Chenopodium rubrum L.,red goosefoot,180,Species
65110,7168,Plantae,Plantae,Plants,10,Kingdom
65110,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
65110,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
65110,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
65110,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
65110,61782,Dilleniidae,Dilleniidae,,70,Subclass
65110,64784,Ericales,Ericales,,80,Order
65110,64830,ERICAC,Ericaceae Juss.,Heath family,100,Family
65110,65109,CHAMA5,Chamaedaphne Moench,leatherleaf,140,Genus
65110,65110,CHCA2,Chamaedaphne calyculata (L.) Moench,leatherleaf,180,Species
21302,7168,Plantae,Plantae,Plants,10,Kingdom
21302,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
21302,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
21302,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
21302,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
21302,16860,Commelinidae,Commelinidae,,70,Subclass
21302,17114,Cyperales,Cyperales,,80,Order
21302,19899,POACEA,Poaceae Barnhart,Grass family,100,Family
21302,21301,CHASM,Chasmanthium Link,woodoats,140,Genus
21302,21302,CHLA5,Chasmanthium latifolium (Michx.) Yates,Indian woodoats,180,Species
21371,7168,Plantae,Plantae,Plants,10,Kingdom
21371,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
21371,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
21371,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
21371,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
21371,16860,Commelinidae,Commelinidae,,70,Subclass
21371,17114,Cyperales,Cyperales,,80,Order
21371,19899,POACEA,Poaceae Barnhart,Grass family,100,Family
21371,21367,CINNA,Cinna L.,woodreed,140,Genus
21371,21371,CILA2,Cinna latifolia (Trevis. ex Goepp.) Griseb.,drooping woodreed,180,Species
85725,7168,Plantae,Plantae,Plants,10,Kingdom
85725,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
85725,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
85725,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
85725,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
85725,73681,Rosidae,Rosidae,,70,Subclass
85725,84297,Myrtales,Myrtales,,80,Order
85725,85382,ONAGRA,Onagraceae Juss.,Evening Primrose family,100,Family
85725,85724,CIRCA,Circaea L.,enchanter's nightshade,140,Genus
85725,85725,CIAL,Circaea alpina L.,small enchanter's nightshade,180,Species
21368,7168,Plantae,Plantae,Plants,10,Kingdom
21368,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
21368,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
21368,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
21368,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
21368,16860,Commelinidae,Commelinidae,,70,Subclass
21368,17114,Cyperales,Cyperales,,80,Order
21368,19899,POACEA,Poaceae Barnhart,Grass family,100,Family
21368,21367,CINNA,Cinna L.,woodreed,140,Genus
21368,21368,CIAR2,Cinna arundinacea L.,sweet woodreed,180,Species
64332,7168,Plantae,Plantae,Plants,10,Kingdom
64332,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
64332,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
64332,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
64332,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
64332,61782,Dilleniidae,Dilleniidae,,70,Subclass
64332,61787,Capparales,Capparales,,80,Order
64332,64266,CAPPAR,Capparaceae Juss.,Caper family,100,Family
64332,64298,CLEOM,Cleome L.,spiderflower,140,Genus
64332,64332,CLSE,Cleome serrulata Pursh,Rocky Mountain beeplant,180,Species
72874,7168,Plantae,Plantae,Plants,10,Kingdom
72874,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72874,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72874,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72874,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72874,71219,Magnoliidae,Magnoliidae,,70,Subclass
72874,72291,Ranunculales,Ranunculales,,80,Order
72874,72433,RANUNC,Ranunculaceae Juss.,Buttercup family,100,Family
72874,72730,CLEMA,Clematis L.,leather flower,140,Genus
72874,72874,CLVI5,Clematis virginiana L.,devil's darning needles,180,Species
33864,7168,Plantae,Plantae,Plants,10,Kingdom
33864,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
33864,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
33864,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
33864,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
33864,31160,Asteridae,Asteridae,,70,Subclass
33864,31161,Asterales,Asterales,,80,Order
33864,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
33864,33857,CONYZ,Conyza Less.,horseweed,140,Genus
33864,33864,COCA5,Conyza canadensis (L.) Cronquist,Canadian horseweed,180,Species
28393,7168,Plantae,Plantae,Plants,10,Kingdom
28393,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
28393,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
28393,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
28393,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
28393,27002,Liliidae,Liliidae,,70,Subclass
28393,27003,Liliales,Liliales,,80,Order
28393,27806,LILIAC,Liliaceae Juss.,Lily family,100,Family
28393,28391,CLINT,Clintonia Raf.,bluebead,140,Genus
28393,28393,CLBO3,Clintonia borealis (Aiton) Raf.,bluebead,180,Species
50746,7168,Plantae,Plantae,Plants,10,Kingdom
50746,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
50746,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
50746,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
50746,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
50746,31160,Asteridae,Asteridae,,70,Subclass
50746,48770,Scrophulariales,Scrophulariales,,80,Order
50746,50063,SCROPH,Scrophulariaceae Juss.,Figwort family,100,Family
50746,50722,COLLI,Collinsia Nutt.,blue eyed Mary,140,Genus
50746,50746,COPA3,Collinsia parviflora Lindl.,maiden blue eyed Mary,180,Species
70702,7168,Plantae,Plantae,Plants,10,Kingdom
